order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_purchase_year,order_purchase_month,order_purchase_dayofmonth,order_purchase_dayofweek,order_purchase_year_month,order_purchase_year_month_day,order_purchase_hour,order_purchase_time_day,customer_unique_id,customer_zipcode,customer_city,customer_state,customer_lat,customer_lng,review_id,review_score,seller_id,seller_zipcode,seller_city,seller_state,seller_lat,seller_lng,order_item_id,product_id,shipping_limit_date,price,freight_value,product_category_name,product_chargeable_weight,total_value,days_to_approved,days_to_carrier,days_to_delivered,days_estimated,days_difference_delivery,distance_km,product_segment,product_sales_count,product_sales_volume,route,sales_same_state
2017-05-22 20:40:26,2017-05-24 10:30:13,2017-05-24 11:45:56,2017-05-29 08:36:02,2017-06-22,2017,5,22,0,201705,20170522,20,Night,9b9d638e6673129d226f92a30574911f,72878,valparaiso de goias,GO,-16.057102500000003,-47.98023137843592,b51731f02e742a7706c7ff6f0ab99fa0,4,744dac408745240a2c2528fb1b6028f3,83408,colombo,PR,-25.366866849942102,-49.18400779173741,1,235b4ddb049ab79478e058d0d3609bae,2017-05-30 10:30:13,199.0,22.19,watches_gifts,500.0,221.19,1,1,6,30,23,1038.3077350853405,otros,5225.0,high,other_route,0
2018-06-10 22:27:15,2018-06-10 22:57:00,2018-06-15 13:56:00,2018-06-26 11:34:36,2018-07-12,2018,6,10,6,201806,20180610,22,Night,65084018146e778ef88e167df944f9b7,77002,palmas,TO,-10.162821182616597,-48.34204166687765,892e81c0ba9564e6e05ad69bb0417db4,4,70c27847eca8195c983ed7e798c56743,20930,rio de janeiro,RJ,-22.890080578237537,-43.230153212042,1,f9f8bd8b40b145240563d5e05ac4c75d,2018-06-14 22:57:00,43.0,19.04,pet_shop,500.0,62.04,0,4,15,31,15,1509.9976231173837,home_goods,1585.0,medium,other_route,0
2018-02-26 15:59:27,2018-02-26 16:32:26,2018-02-28 16:25:42,2018-03-15 14:08:41,2018-03-26,2018,2,26,0,201802,20180226,15,Afternoon,346fce1712054d4339be023a27c38f13,77470,formoso do araguaia,TO,-11.808951580968747,-49.5242140059722,320df18288c1491cc16a1f628f5a88f7,1,1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,SP,-20.80630548951811,-49.38853543241744,1,53759a2ecddad2bb87a079a1f1519f73,2018-03-02 16:31:49,53.9,28.78,garden_tools,3300.0,82.68,0,2,16,27,10,995.7867338884236,home_goods,3305.0,medium,other_route,0
2018-07-06 23:38:02,2018-07-07 10:15:17,2018-07-09 15:12:00,2018-07-12 19:48:30,2018-07-25,2018,7,6,4,201807,20180706,23,Night,f3a5ef0810576a742eccd0c933c8112e,35196,perpetuo socorro,MG,-19.31107050753444,-42.370610762173165,300295c8e14b6fcaa5d0c99f7d400a18,4,cb8bcce248bb1fb274ba762d8b971456,37540,santa rita do sapucai,MG,-22.24757876689365,-45.70580649277439,1,11fd9d7ba552e1d28872e008acf1e050,2018-07-10 10:15:17,119.9,14.18,cool_stuff,10225.0,134.08,0,2,5,18,12,475.6600105253417,otros,3356.0,medium,MG-MG,1
2017-11-09 22:28:11,2017-11-09 22:46:37,2017-11-16 21:05:07,2017-11-27 20:26:14,2017-12-07,2017,11,9,3,201711,20171109,22,Night,6ef89dc65a3b7430d5a4eda86191efb3,92200,canoas,RS,-29.95709714458434,-51.1855415263587,5c6b2767eca0b3fafc983bb36799135d,5,1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,SP,-20.80630548951811,-49.38853543241744,1,53759a2ecddad2bb87a079a1f1519f73,2017-11-16 22:46:37,59.9,17.67,garden_tools,3300.0,77.57,0,6,17,27,9,1029.6733382612706,home_goods,3305.0,medium,SP-RS,0
2018-03-02 14:14:50,2018-03-02 14:29:55,2018-03-05 18:33:58,2018-03-16 18:38:37,2018-03-23,2018,3,2,4,201803,20180302,14,Afternoon,e4f1eaf3bc1eda42616c79d56bb123cd,37505,itajuba,MG,-22.42031496425825,-45.465282356261206,6d56a5d9e298c8052d4d2a877596e3fd,5,537eb890efff034a88679788b647c564,14940,ibitinga,RJ,-22.916610210369964,-48.82926174236043,2,71a5f1c2a5fd9889ef26b5ac22aec9c6,2018-03-08 14:29:55,58.8,32.7,bed_bath_table,1000.0,91.5,0,3,14,20,6,350.05253273689675,home_goods,8775.0,high,other_route,0
2018-01-05 11:12:18,2018-01-05 11:27:28,2018-01-10 17:32:14,2018-01-15 18:26:34,2018-02-02,2018,1,5,4,201801,20180105,11,Morning,c307276dd48668698dd45e03b412f3aa,2435,sao paulo,SP,-23.480540704632947,-46.64162117430316,34494ebbfba4c0c743245933607b41d1,5,c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR,-25.469291841026635,-49.28936984917429,1,a869ec6209c361ca46dad85a5530e119,2018-01-15 11:27:28,150.0,20.54,sports_leisure,3472.0,170.54,0,5,10,27,17,347.2146844825553,sports_leisure,7154.0,high,PR-SP,0
2017-08-01 10:30:39,2017-08-01 10:50:37,2017-08-02 20:06:49,2017-08-07 17:19:48,2017-08-23,2017,8,1,1,201708,20170801,10,Morning,5c52ba4067dd03fe444582c1573f8d81,3166,sao paulo,SP,-23.548692332765967,-46.59502134736557,c76e2846b96190147426d07aff23f9d8,5,820cc752a266cdc6c1a1e61dd4583330,87050,maringa,PR,-23.428368805599472,-51.91804867774496,1,42b3cf00e662d57725bd2425b106563f,2017-08-07 10:50:08,299.9,15.83,small_appliances,3168.0,315.73,0,1,6,21,15,543.8786033691364,appliances,583.0,medium,PR-SP,0
2018-02-22 11:41:30,2018-02-23 02:31:15,2018-02-26 21:25:21,2018-03-24 17:48:23,2018-03-08,2018,2,22,3,201802,20180222,11,Morning,05b0f3be535890cfa3de97c815033cfb,4840,sao paulo,SP,-23.755564844018693,-46.682765544405335,18df9b13cc7233ab60b7562e773f339d,1,8f2ce03f928b567e3d56181ae20ae952,5141,pirituba,SP,-23.49167328408913,-46.72993866749384,1,f0228b7d0afd1deb81112d8e39023bdf,2018-03-01 02:30:50,99.9,13.25,sports_leisure,2250.0,113.15,0,4,30,13,-17,29.6205102543117,sports_leisure,7154.0,high,SP-SP,1
2018-08-06 12:22:58,2018-08-07 04:35:22,2018-08-07 11:40:00,2018-08-14 11:47:42,2018-09-11,2018,8,6,0,201808,20180806,12,Afternoon,d034b95cce3e920a2b8157c196e92505,24210,niteroi,RJ,-22.902142961278805,-43.1245722928209,2cef69fdd18122137632f14c8934b18f,5,725c32fa80c2faacc4fc88450d27314e,3320,sao paulo,SP,-23.546251049656806,-46.56403582015692,1,a79ae5e76295aa86fb2a41afaa708074,2018-08-09 04:35:22,32.99,15.33,toys,1039.5,48.32,0,0,7,35,27,359.1809889604877,sports_leisure,3549.0,medium,SP-RJ,0
2018-05-08 11:59:05,2018-05-08 12:16:59,2018-05-10 09:15:00,2018-05-11 21:44:33,2018-05-18,2018,5,8,1,201805,20180508,11,Morning,a0d8e948b52b28c2528388f32033730e,6216,osasco,SP,-23.525139378166596,-46.77093922779733,ac377d910973497376edfe48cdf84edd,3,5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP,-23.106035930889064,-46.59248112377794,1,ddcb7473fdc5368c019e3ef6fbde816b,2018-05-14 12:16:59,50.9,15.44,auto,5323.166666666667,66.34,0,1,3,9,6,49.87517579800207,otros,3608.0,medium,SP-SP,1
2018-03-03 09:13:32,2018-03-03 09:28:51,2018-03-07 17:37:32,2018-04-11 18:57:39,2018-03-22,2018,3,3,5,201803,20180303,9,Morning,d6d5f792d1964e8f8a9dc4b72474306c,4841,sao paulo,SP,-23.73842479961335,-46.689274458855095,89172c30e694ce0e818a398ad2001702,1,620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ,-22.54059248152321,-43.201898464889226,1,a9008450835cd38eabdf07eb6dd04bdd,2018-03-08 09:28:51,119.9,15.59,perfumery,935.0,135.49,0,4,39,18,-21,380.9878900421738,health_beauty,2891.0,medium,other_route,0
2018-02-01 00:33:25,2018-02-01 02:10:31,2018-02-01 17:58:44,2018-02-05 18:57:03,2018-02-23,2018,2,1,3,201802,20180201,0,Dawn,d92087333b9c4afb7f6ec9d1258e2ea3,8588,itaquaquecetuba,SP,-23.439451879850257,-46.319714547989335,d8e7970378ea7f45357a7f847ceb59d4,5,fffd5413c0700ac820c7069d66d98c89,13908,amparo,SP,-22.72277850764605,-46.84583351408122,1,7983db6d188350c1bd47183bb7fb0049,2018-02-07 02:10:31,196.2,25.68,furniture_decor,10133.333333333334,221.88,0,0,4,21,17,95.94359656974753,home_goods,5605.0,high,SP-SP,1
2017-11-27 17:50:54,2017-11-27 18:00:40,2017-12-01 19:27:05,2017-12-19 00:13:59,2017-12-19,2017,11,27,0,201711,20171127,17,Afternoon,7ac875f3932b2158020591e646d89bee,71825,brasilia,DF,-15.88740288268962,-48.01678262451805,7084e35a541dbd39093eb6eec1b79ed4,5,cc419e0650a3c5ba77189a1882b7556a,9015,santo andre,SP,-23.65831886927979,-46.52266155681238,2,4c2394abfbac7ff59ec7a420918562fa,2017-12-04 18:00:40,169.98,30.7,health_beauty,1358.5,200.68,0,4,21,21,-1,874.3657142517237,health_beauty,8098.0,high,other_route,0
2017-11-24 14:38:50,2017-11-24 16:38:42,2017-11-27 17:33:30,2017-12-07 23:14:32,2017-12-21,2017,11,24,4,201711,20171124,14,Afternoon,f95bae6b7edcc5166fbc41108fca1e79,88765,sao martinho,SC,-28.166286809287776,-48.97853845650907,9ec46684287c13c20043c45b9cf19e7f,1,855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP,-22.98641891848365,-46.8518323368461,1,ea44caac707f7f1325182a538007f838,2017-11-30 16:38:42,52.0,17.61,baby,6600.0,69.61,0,3,13,26,13,612.285268452787,health_beauty,2567.0,medium,SP-SC,0
2017-03-01 09:25:31,2017-03-01 09:35:20,2017-03-03 08:23:57,2017-03-12 08:16:02,2017-03-30,2017,3,1,2,201703,20170301,9,Morning,17f976b8ef22a1bdd5a00baf0e91500e,41310,salvador,BA,-12.891719507915424,-38.43420075199373,7511cf293fb8a9a259c91a99ed1585f6,5,e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP,-24.008581329681117,-46.419632758540544,1,12bc892d6fff0dc42c8177f3665ef00e,2017-03-07 09:35:20,29.0,20.8,health_beauty,728.0,49.8,0,1,10,28,17,1490.8367026496069,health_beauty,8098.0,high,SP-BA,0
2018-04-10 12:36:59,2018-04-10 12:50:17,2018-04-11 18:42:47,2018-04-12 18:58:33,2018-04-24,2018,4,10,1,201804,20180410,12,Afternoon,1e119bdc7c0bceb8b22439c811e6f4e3,13256,itatiba,SP,-23.00968127340993,-46.85341848989477,30d520bcb1aba1192ea50d4be0101063,3,ff063b022a9a0aab91bad2c9088760b7,9171,santo andre,SP,-23.70167454700301,-46.51267414920044,1,a8075470f960215ffb67624782f80fec,2018-04-16 12:50:17,99.0,12.6,garden_tools,2900.0,111.6,0,1,2,13,11,84.18576929644941,home_goods,3305.0,medium,SP-SP,1
2017-10-24 14:23:58,2017-10-26 02:56:19,2017-10-26 19:23:36,2017-11-01 19:18:41,2017-11-14,2017,10,24,1,201710,20171024,14,Afternoon,4509c8f5e9f3c62a7fe74eca06996bad,90470,porto alegre,RS,-30.034725331469325,-51.18080805467713,42627bb5e4eeeb04f87b3bbecf4aecfe,4,165fc07beebdcb6190fba8a06db2a449,87015,maringa,PR,-23.428203593320013,-51.95907151638488,2,b573e2860f2732edf610345956e81bb9,2017-11-01 02:56:19,350.0,33.98,computers_accessories,905.6666666666666,383.98,1,2,8,20,12,736.0787085788754,technology,5973.0,high,other_route,0
2017-11-29 22:18:57,2017-11-29 23:06:43,2017-11-30 20:28:50,2017-12-20 14:28:44,2017-12-29,2017,11,29,2,201711,20171129,22,Night,6a84f5b1a232de6a9f4a3cfb590e0df2,87140,paicandu,PR,-23.45762605070574,-52.04012012371233,b69fa897debca5baf861f74f05682762,5,bccf933e006e9b94a6184af782963e77,19806,assis,SP,-22.65567949624909,-50.42425955245543,1,951b0c4b9f14bd5f821ceffb3cd6bdeb,2017-12-05 22:31:19,49.39,15.44,health_beauty,608.0,64.83,0,0,20,29,8,187.9029297641338,health_beauty,8098.0,high,SP-PR,0
2018-07-02 23:33:22,2018-07-02 23:50:04,2018-07-03 14:45:00,2018-07-04 15:41:03,2018-07-16,2018,7,2,0,201807,20180702,23,Night,4e6b130c18a39ccc9a5a3cb062344ad7,6543,santana de parnaiba,SP,-23.472569800113806,-46.85518756997456,698856a47e0f2393045fefe29787acd2,5,fd386aa7bed2af3c7035c65506c9b4a3,4208,sao paulo,SP,-23.59357379156328,-46.60114136900567,3,489f5d51b1c23a85ccfa4062d0cb021b,2018-07-04 23:50:04,50.0,23.07,furniture_decor,500.0,73.07,0,0,1,13,11,29.199090745947565,home_goods,5605.0,high,SP-SP,1
2018-07-19 19:56:00,2018-07-19 20:05:50,2018-07-20 17:13:00,2018-07-23 21:08:53,2018-07-27,2018,7,19,3,201807,20180719,19,Night,5b21a9cd28e730b3ac4978f6dbabcb37,4877,sao paulo,SP,-23.87824164416898,-46.642806869492055,b35ea451a5d35030e9d828ec98fc5809,5,1e8b33f18b4f7598d87f5cbee2282cc2,2066,sao paulo,SP,-23.508686608661765,-46.60704480648046,1,0ec7b6a863e219792bc4d50d3a62a839,2018-07-23 20:05:20,159.9,19.29,bed_bath_table,10440.0,179.19,0,0,4,7,3,41.09182721519715,home_goods,8775.0,high,SP-SP,1
2017-03-01 11:17:55,2017-03-03 02:05:32,2017-03-03 13:51:26,2017-03-21 11:17:52,2017-04-05,2017,3,1,2,201703,20170301,11,Morning,1611eb9a6692827e9f3f799c429717b0,75600,goiatuba,GO,-18.013405751652652,-49.36570961205814,52cdd692c8e3e194a361c3c6f1ef4dda,3,cca3071e3e9bb7d12640c9fbe2301306,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,1,9372674c33091b1a6cbcb8ddb9c6f073,2017-03-17 02:05:32,72.9,19.21,furniture_decor,900.0,92.11,1,2,19,34,14,418.275172388648,home_goods,5605.0,high,other_route,0
2018-07-30 11:57:40,2018-08-01 16:31:40,2018-07-31 13:03:00,2018-08-02 20:22:25,2018-08-02,2018,7,30,0,201807,20180730,11,Morning,4d21bcf9b7309d5b97176d15ffa30d6d,22795,rio de janeiro,RJ,-23.021519804605013,-43.46365439966753,29a8f44a533fa1b4446d00ddfeefff52,5,81783131d2a97c8d44d406a4be81b5d9,18015,sorocaba,SP,-23.502578618599745,-47.43233400152923,1,49f19939bc5c8639e06c36d3bf01ee98,2018-08-03 16:45:23,113.1,8.21,toys,485.3333333333333,121.31,2,1,3,2,-1,409.5548588771951,sports_leisure,3549.0,medium,SP-RJ,0
2018-07-22 13:31:15,2018-07-23 11:31:23,2018-07-24 08:30:00,2018-08-02 02:57:38,2018-08-10,2018,7,22,6,201807,20180722,13,Afternoon,5d7f6880c1903e3aca4b4b5173cdb374,79014,campo grande,MS,-20.40623662724343,-54.594798792016746,091cb1cf9978975f2ddbe40d65223047,5,fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP,-22.822175394252422,-47.27079203619061,1,f081174cf4cde1e4f75cd45b4518bbe6,2018-07-26 09:18:30,148.9,16.14,watches_gifts,595.0,165.04000000000002,0,1,10,18,7,803.9767592013285,otros,5225.0,high,other_route,0
2018-07-18 15:38:04,2018-07-18 15:50:19,2018-07-19 11:53:00,2018-07-23 20:57:26,2018-08-02,2018,7,18,2,201807,20180718,15,Afternoon,648a27da712355eabdef494aa2688e7c,4038,sao paulo,SP,-23.5969137395262,-46.645749048539074,c736ad51e49ababee28dde3118e9b238,5,5656537e588803a555b8eb41f07a944b,72015,brasilia,DF,-15.838067428009566,-48.05295581940567,1,335edc5cba9d15209ff0a3bca20d1ab4,2018-07-20 15:50:19,17.89,17.06,electronics,560.0,34.95,0,0,5,14,9,871.4705479165731,technology,2429.0,medium,other_route,0
2017-11-24 01:34:00,2017-11-24 01:48:30,2017-11-24 21:58:53,2017-12-14 16:09:41,2017-12-14,2017,11,24,4,201711,20171124,1,Dawn,24c0598e5978021ede868fbf7526544a,27330,barra mansa,RJ,-22.547870283544835,-44.16884065220378,c69b2eb0661b5503eaa674b506b95afb,4,2bf6a2c1e71bbd29a4ad64e6d3c3629f,28615,nova friburgo,RJ,-22.314991884116047,-42.52132483885207,1,982cc4c1cdb785c9cb1f2e48c1e4f903,2017-11-30 01:48:30,2400.0,29.68,watches_gifts,768.0,2429.68,0,0,20,19,-1,171.55490323693243,otros,5225.0,high,other_route,1
2018-08-04 18:15:30,2018-08-04 18:25:14,2018-08-07 07:38:00,2018-08-13 17:32:19,2018-08-20,2018,8,4,5,201808,20180804,18,Night,1dc84f48b12c07bef36d2c3721cdecce,37582,careacu,MG,-22.043058094229742,-45.69782624999999,5f4f9f4fbe76b20a992d26c29bcfec2f,1,a8739afb32aaa45e01815ca76f76f54b,9850,sao bernardo do campo,SP,-23.72660126431488,-46.580070208785166,2,01604238fbc11ce379e537a76b26bc94,2018-08-08 18:25:14,36.64,36.46,electronics,1011.5,73.1,0,2,8,15,6,207.25316550463305,technology,2429.0,medium,SP-MG,0
2018-06-26 11:58:10,2018-06-29 02:53:28,2018-06-29 12:13:00,2018-07-06 19:34:47,2018-07-27,2018,6,26,1,201806,20180626,11,Morning,0316bfd30c85ed27c45b5b63641464e3,99704,erechim,RS,-27.641166071160715,-52.25714688842404,dbd3c47c9b07992dbd46cb9be190ea3a,4,a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG,-20.940347636457616,-45.82696971616617,1,8c591ab0ca519558779df02023177f44,2018-07-03 02:53:28,99.99,68.85,garden_tools,6050.0,168.83999999999995,2,3,10,30,20,988.0092525621372,home_goods,3305.0,medium,other_route,0
2018-02-15 17:38:41,2018-02-16 07:47:07,2018-02-21 03:10:08,2018-02-26 21:28:06,2018-03-14,2018,2,15,3,201802,20180215,17,Afternoon,3fa39af66a46090b460b8ef8cbb42331,89580,fraiburgo,SC,-27.027124581798635,-50.92092091976821,6c6a66c58824bcb62e3ee8c14a38097e,5,634964b17796e64304cadf1ad3050fb7,21840,rio de janeiro,RJ,-22.871687704830045,-43.472273747880536,1,a62e25e09e05e6faf31d90c6ec1aa3d1,2018-02-22 06:47:07,108.0,18.33,watches_gifts,1272.0,126.33,0,5,11,26,15,881.5959627952963,otros,5225.0,high,other_route,0
2017-07-01 15:09:06,2017-07-01 15:24:00,2017-07-06 15:45:57,2017-07-18 16:44:11,2017-07-25,2017,7,1,5,201707,20170701,15,Afternoon,08a151ec3a5cbe140edd1fa285f6c853,25550,sao joao de meriti,RJ,-22.775027229413453,-43.38394494533097,78b6a2a48db20e7d70c5ad2ef90c3024,5,d9442042130b7fe579d1295f9f4a248f,3550,sao paulo,SP,-23.531428840620443,-46.50715580044672,2,c95ef8ea078a841a370c7ae96a552711,2017-07-06 15:24:00,69.0,28.2,garden_tools,528.0,97.2,0,5,17,23,6,330.6155235256188,home_goods,3305.0,medium,SP-RJ,0
2017-11-07 21:05:46,2017-11-08 21:06:24,2017-11-10 15:02:01,2017-11-21 23:02:39,2017-12-05,2017,11,7,1,201711,20171107,21,Night,23007cd60dbe169d8bcd7be94cc6f123,53040,olinda,PE,-7.972210265596159,-34.833561074589234,7788a5fdace6f8ea0fe6549602e0cdc9,1,c9c7905cffc4ef9ff9f113554423e671,6871,itapecerica da serra,SP,-23.72322443825373,-46.85695317346645,2,2196663031bcde078cede855ac0b5739,2017-11-14 21:06:24,130.0,35.46,sports_leisure,608.0,165.46,1,2,14,27,13,2164.1338557923063,sports_leisure,7154.0,high,other_route,0
2017-12-28 17:40:18,2017-12-28 17:50:21,2018-01-02 15:07:15,2018-01-09 17:59:23,2018-01-29,2017,12,28,3,201712,20171228,17,Afternoon,5362cb1d9a156cc6edbe69eed9f78752,41230,salvador,BA,-12.919046744181092,-38.45088951203289,956cf27614c83240337ee5d62eb3cbeb,3,6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,-23.652773685541565,-46.75565722807146,1,d79c712e7afe8f0fd59b749ee1e4fc97,2018-01-04 17:50:21,99.0,16.13,watches_gifts,250.0,115.13,0,4,12,31,19,1476.2931667333494,otros,5225.0,high,SP-BA,0
2018-03-20 21:51:24,2018-03-20 22:08:59,2018-03-21 19:16:49,2018-04-18 17:54:41,2018-04-10,2018,3,20,1,201803,20180320,21,Night,21b02ebbf74296019c76167a838e27a7,27960,macae,RJ,-22.355559417787983,-41.774658560344925,5b34a3fbcbe815d25fd76e923766b217,1,ececbfcff9804a2d6b40f589df8eef2b,14407,franca,SP,-20.49639072789715,-47.41772992790109,1,daa5000b84b8bd4a9e8e622f154ac0c5,2018-03-26 22:08:59,58.99,18.29,health_beauty,280.0,77.28,0,0,28,20,-9,620.1260461094289,health_beauty,8098.0,high,SP-RJ,0
2017-11-24 18:08:21,2017-11-24 21:33:28,2017-11-25 15:23:09,2017-12-04 19:15:03,2017-12-15,2017,11,24,4,201711,20171124,18,Night,1d095e614da719e9fff3d64037603cca,29169,serra,ES,-20.14796031866884,-40.26303020178236,7c4a8eca777470ddc383fb1f2d656b59,3,7040e82f899a04d1b434b795a43b4617,1026,sao paulo,SP,-23.539439503750906,-46.632953890394745,1,7c4a8bec217df1de0df2b5aaf8175b65,2017-11-30 21:31:28,14.9,14.1,audio,167.0,29.0,0,0,10,20,10,757.8822061687412,appliances,332.0,low,other_route,0
2017-07-30 22:34:02,2017-07-31 23:25:18,2017-08-02 17:46:08,2017-08-14 18:42:34,2017-08-24,2017,7,30,6,201707,20170730,22,Night,2a654d07c74b6a2e5f180aee85b4d3eb,28460,miracema,RJ,-21.411138094273955,-42.19822776382026,6f5c81cc279575282f5350f7e77df083,4,8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC,-26.47105406997643,-49.11402375,1,041022915a950ec95b761b690ddb6b24,2017-08-06 23:25:18,129.8,23.78,cool_stuff,4960.0,153.58,1,2,14,24,9,899.5007579785931,otros,3356.0,medium,other_route,0
2017-08-02 12:17:57,2017-08-02 12:36:59,2017-08-04 14:19:38,2017-08-08 19:32:40,2017-08-22,2017,8,2,2,201708,20170802,12,Afternoon,5f6e8f4325ddb9f4872b8cd66e02d7af,7091,guarulhos,SP,-23.464218367914743,-46.53934775273072,ad169aed6005a1db15bab4f044e060d5,5,4869f7a5dfa277a7dca6462dcf3b52b2,14840,guariba,SP,-21.363908024772268,-48.228771557547695,1,53b36df67ebb7c41585e8d54d6772e08,2017-08-08 12:36:02,159.9,12.62,watches_gifts,584.0,172.52,0,2,6,19,13,290.4204179769529,otros,5225.0,high,SP-SP,1
2018-03-30 06:10:49,2018-03-30 07:27:06,2018-04-02 20:03:27,2018-04-12 17:19:49,2018-04-12,2018,3,30,4,201803,20180330,6,Morning,235baa608e478f28346f4f732009e013,9133,santo andre,SP,-23.73995337810408,-46.493772042948535,09ae7a8d5fcf3cd9559c5351a21f69e8,2,6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,-23.652773685541565,-46.75565722807146,1,186fe07c8b8005ec6a498587ffbc1352,2018-04-05 07:27:06,29.0,7.39,watches_gifts,200.0,36.39,0,3,13,12,-1,28.401086188337853,otros,5225.0,high,SP-SP,1
2018-07-02 15:00:22,2018-07-05 16:05:53,2018-07-06 09:05:00,2018-07-10 15:38:57,2018-07-16,2018,7,2,0,201807,20180702,15,Afternoon,ee89ab49264ec7a4b29ddc22671a2784,3137,sao paulo,SP,-23.58041256480468,-46.57542693949449,5d57738f98692ef309c6c37838bf55b0,5,e9e446d01bd10a97a8ffcfc4a3a20cb2,2261,sao paulo,SP,-23.467961586450706,-46.57715992131685,1,0568858419b609bd068bec047de0a1c8,2018-07-09 15:31:17,14.75,7.39,perfumery,540.0,22.14,3,3,8,13,5,12.455360657149482,health_beauty,2891.0,medium,SP-SP,1
2018-05-13 20:22:00,2018-05-14 20:37:42,2018-05-15 15:54:00,2018-05-18 17:37:21,2018-06-06,2018,5,13,6,201805,20180513,20,Night,72035503761f6d18eae77d5bd1a411bd,18611,botucatu,SP,-22.876184786023344,-48.43558861296094,30a7d06e46b6dad4ad52b80ad7c0fbd2,5,73a63f72308aa20a46f4b1632018f196,82510,curitiba,PR,-25.39991397196895,-49.240479897003226,2,a9db0b3ccda9daac5d0fca952d5ab30a,2018-05-17 20:30:38,991.9,42.7,garden_tools,15300.0,1034.6,1,1,4,23,18,291.2522785213199,home_goods,3305.0,medium,PR-SP,0
2017-11-16 13:08:57,2017-11-16 13:27:06,2017-11-21 14:14:46,2017-11-29 23:19:01,2017-12-20,2017,11,16,3,201711,20171116,13,Afternoon,ea2873d73ed42e2f83cabffdfdd078e7,34006,nova lima,MG,-19.9815433874147,-43.94273789597666,c000355ec678b0ebac410760c63464bd,5,e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR,-23.622108492451943,-52.46926042914912,1,cc73dc77ba952afd7940214d39d23865,2017-11-27 13:27:06,150.9,18.63,watches_gifts,2000.0,169.53,0,5,13,33,20,969.166223495195,otros,5225.0,high,other_route,0
2017-11-24 10:22:19,2017-11-25 03:54:24,2017-11-29 01:26:52,2017-12-14 19:58:50,2017-12-21,2017,11,24,4,201711,20171124,10,Morning,86a39920f2d16aa9e361b27f6723cf63,90440,porto alegre,RS,-30.028283149552887,-51.1945079089676,ff0259477800726eb0d8e3d63170cbe6,4,7ddcbb64b5bc1ef36ca8c151f6ec77df,4403,sao paulo,SP,-23.67261874111415,-46.66075368726787,1,88dd63919fc9ab693803578a04a20209,2017-11-30 03:54:24,37.99,14.1,computers_accessories,522.6666666666666,52.09,0,4,20,26,6,835.8034276217447,technology,5973.0,high,SP-RS,0
2017-12-13 10:02:08,2017-12-13 10:31:48,2017-12-14 19:15:00,2017-12-19 21:57:05,2018-01-08,2017,12,13,2,201712,20171213,10,Morning,97c1288b2191298ebb5cb2b254b6ee7d,39400,montes claros,MG,-16.722788783513188,-43.86353201008311,3bf130ccfd82d779991244dd7a92f84d,5,a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG,-20.940347636457616,-45.82696971616617,1,c4baedd846ed09b85f78a781b522f126,2017-12-19 10:31:48,89.99,26.25,garden_tools,5950.0,116.24,0,1,6,25,19,510.62823618618233,home_goods,3305.0,medium,MG-MG,1
2017-04-20 08:47:18,2017-04-20 09:01:50,2017-04-22 07:17:50,2017-04-27 16:20:53,2017-05-12,2017,4,20,3,201704,20170420,8,Morning,565448508b44312e8489ca1bc1f5d09e,30285,belo horizonte,MG,-19.9129652761556,-43.89446825214958,960ddca8a36ac33a0652ddecc8c911a8,1,318f287a62ab7ac10b703ac37435a231,4773,sao paulo,SP,-23.6822608395753,-46.70923278420569,1,a87567bdce60de6f901e3d7c6d8df820,2017-04-27 09:01:50,85.0,20.08,bed_bath_table,3208.333333333333,105.08,0,1,7,21,14,508.7909005230461,home_goods,8775.0,high,SP-MG,0
2018-05-15 13:53:23,2018-05-15 14:30:39,2018-05-21 16:30:00,2018-06-06 15:04:08,2018-06-05,2018,5,15,1,201805,20180515,13,Afternoon,ee35b9cfd14f3898840c064e8eeefdff,31150,belo horizonte,MG,-19.87954621176928,-43.94346150491954,b600bc981dd7a426497c5c625badbb47,3,7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,-21.17129873550116,-47.82272128697564,1,7b951373f6045db69ff7a2e4d8c40071,2018-05-21 14:14:52,175.0,19.11,watches_gifts,390.0,194.11,0,6,22,20,-2,429.1004196170784,otros,5225.0,high,SP-MG,0
